name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34448.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34449.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34450.nii.gz,0.0000,0.0000,1.0000,9.391,9.391,0.000
BRATS_34451.nii.gz,0.0000,0.0000,1.0000,6.252,6.252,0.000
BRATS_34452.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34453.nii.gz,0.0000,0.0000,1.0000,11.833,11.852,0.000
BRATS_34454.nii.gz,0.3269,0.3269,1.0000,7.565,7.565,0.000
BRATS_34455.nii.gz,0.3594,0.3594,1.0000,7.498,7.498,0.000
BRATS_34456.nii.gz,0.3537,0.3537,1.0000,7.810,7.810,0.000
BRATS_34457.nii.gz,0.4857,0.4857,1.0000,6.571,6.571,0.000
BRATS_34458.nii.gz,0.5869,0.5869,1.0000,5.010,5.010,0.000
BRATS_34459.nii.gz,0.6258,0.6258,1.0000,4.369,4.369,0.000
BRATS_34608.nii.gz,0.0000,0.0000,1.0000,21.512,21.512,0.000
BRATS_34609.nii.gz,0.0000,0.0000,1.0000,21.246,21.246,0.000
BRATS_34610.nii.gz,0.0000,0.0000,1.0000,22.074,22.074,0.000
BRATS_34611.nii.gz,0.1860,0.1790,1.0000,16.005,16.006,0.000
BRATS_34612.nii.gz,0.2701,0.2701,1.0000,16.000,16.000,0.000
BRATS_34613.nii.gz,0.2506,0.2506,1.0000,14.110,14.110,0.000
BRATS_34614.nii.gz,0.5209,0.5209,1.0000,7.801,7.801,0.000
BRATS_34615.nii.gz,0.6138,0.6138,1.0000,8.485,8.485,0.000
BRATS_34616.nii.gz,0.6757,0.6757,1.0000,6.403,6.403,0.000
BRATS_34617.nii.gz,0.6158,0.6158,1.0000,5.000,5.000,0.000
BRATS_34618.nii.gz,0.6108,0.6108,1.0000,5.796,5.796,0.000
BRATS_34619.nii.gz,0.6545,0.6545,1.0000,6.325,6.325,0.000
BRATS_34620.nii.gz,0.7271,0.7277,0.7273,5.385,5.385,1.207
BRATS_34621.nii.gz,0.7581,0.7581,0.6875,5.000,5.000,1.414
BRATS_34622.nii.gz,0.7526,0.7517,0.8308,5.385,5.385,1.331
BRATS_34623.nii.gz,0.8266,0.8194,0.7755,4.000,4.000,2.000
BRATS_34624.nii.gz,0.8686,0.8390,0.8880,2.236,2.236,1.000
BRATS_34625.nii.gz,0.8633,0.8459,0.9123,2.236,2.295,1.000
BRATS_34626.nii.gz,0.8494,0.8332,0.9024,2.828,2.828,1.000
BRATS_34627.nii.gz,0.8397,0.8262,0.9134,3.000,3.000,1.000
BRATS_34776.nii.gz,0.8576,0.8293,0.9183,2.000,2.000,1.000
BRATS_34777.nii.gz,0.8609,0.8318,0.9112,2.000,2.000,1.000
BRATS_34778.nii.gz,0.8563,0.8208,0.9080,2.000,2.000,1.000
BRATS_34779.nii.gz,0.8714,0.8492,0.9568,1.414,2.000,0.000
BRATS_34780.nii.gz,0.8744,0.8500,0.9467,1.414,1.414,1.000
