name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34790.nii.gz,0.7998,0.7956,0.9114,4.201,4.237,1.000
BRATS_34791.nii.gz,0.8127,0.8090,0.7677,4.000,4.000,1.000
BRATS_34792.nii.gz,0.7630,0.7630,0.5581,4.472,4.472,2.000
BRATS_34793.nii.gz,0.6780,0.6780,0.0000,7.021,7.021,373.129
BRATS_34794.nii.gz,0.6767,0.6767,1.0000,9.000,9.000,0.000
BRATS_34795.nii.gz,0.6905,0.6905,1.0000,8.246,8.246,0.000
BRATS_34944.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34945.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34946.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34947.nii.gz,0.0000,0.0000,0.0000,42.794,42.794,373.129
BRATS_34948.nii.gz,0.0000,0.0000,0.0000,36.069,36.069,373.129
BRATS_34949.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34950.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34951.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34952.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34953.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34954.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34955.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34956.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34957.nii.gz,0.0124,0.0124,1.0000,12.649,12.649,0.000
BRATS_34958.nii.gz,0.0104,0.0104,1.0000,11.658,11.658,0.000
BRATS_34959.nii.gz,0.0784,0.0784,1.0000,8.544,8.544,0.000
BRATS_34960.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34961.nii.gz,0.0068,0.0068,1.0000,14.376,14.376,0.000
BRATS_34962.nii.gz,0.4565,0.4565,0.0000,8.000,8.000,373.129
BRATS_34963.nii.gz,0.7002,0.7002,0.8947,4.000,4.000,1.000
BRATS_35112.nii.gz,0.9030,0.9030,1.0000,1.000,1.000,0.000
BRATS_35113.nii.gz,0.9103,0.9103,1.0000,1.000,1.000,0.000
BRATS_35114.nii.gz,0.9045,0.9045,1.0000,1.000,1.000,0.000
BRATS_35115.nii.gz,0.9270,0.9270,1.0000,1.000,1.000,0.000
BRATS_35116.nii.gz,0.9157,0.9132,0.0000,1.000,1.000,373.129
BRATS_35117.nii.gz,0.9074,0.8983,0.0000,1.000,1.000,373.129
BRATS_35118.nii.gz,0.8636,0.8636,0.0000,2.236,2.236,373.129
BRATS_35119.nii.gz,0.8333,0.8333,1.0000,3.162,3.162,0.000
BRATS_35120.nii.gz,0.8002,0.8059,0.0000,4.123,4.000,373.129
BRATS_35121.nii.gz,0.8048,0.8176,0.6667,3.162,3.000,7.071
BRATS_35122.nii.gz,0.8028,0.8271,0.8657,2.828,2.236,1.000
BRATS_35123.nii.gz,0.8347,0.8174,0.7613,2.000,2.000,2.000
BRATS_35124.nii.gz,0.8831,0.8396,0.9048,1.414,1.414,1.000
BRATS_35125.nii.gz,0.8862,0.8499,0.9016,1.000,1.414,1.000
BRATS_35126.nii.gz,0.8980,0.8531,0.8418,1.000,1.414,1.000
BRATS_35127.nii.gz,0.9093,0.8823,0.8599,1.000,1.000,1.000
BRATS_35128.nii.gz,0.9212,0.8801,0.8552,1.000,1.000,1.000
BRATS_35129.nii.gz,0.9213,0.8938,0.8809,1.000,1.000,1.000
BRATS_35130.nii.gz,0.9156,0.8838,0.8602,1.000,1.000,1.000
BRATS_35131.nii.gz,0.9159,0.8802,0.8148,1.000,1.000,1.000
