name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34791.nii.gz,0.8064,0.8019,0.7755,4.123,4.357,1.000
BRATS_34792.nii.gz,0.7949,0.7941,0.4706,5.000,5.035,2.532
BRATS_34793.nii.gz,0.7147,0.7118,0.4000,10.000,10.000,1.000
BRATS_34794.nii.gz,0.6763,0.6718,1.0000,13.038,13.038,0.000
BRATS_34795.nii.gz,0.6549,0.6513,1.0000,13.257,13.285,0.000
BRATS_34944.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34945.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34946.nii.gz,0.0000,0.0000,0.0000,373.129,373.129,373.129
BRATS_34947.nii.gz,0.0000,0.0000,0.0000,44.020,43.795,373.129
BRATS_34948.nii.gz,0.0000,0.0000,0.0000,36.139,36.174,373.129
BRATS_34949.nii.gz,0.0000,0.0000,0.0000,42.080,42.080,373.129
BRATS_34950.nii.gz,0.0000,0.0000,0.0000,37.685,37.685,373.129
BRATS_34951.nii.gz,0.0000,0.0000,0.0000,39.023,39.023,373.129
BRATS_34952.nii.gz,0.0000,0.0000,0.0000,40.196,40.196,373.129
BRATS_34953.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34954.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34955.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34956.nii.gz,0.0000,0.0000,1.0000,20.876,20.876,0.000
BRATS_34957.nii.gz,0.0361,0.0361,1.0000,12.042,12.042,0.000
BRATS_34958.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34959.nii.gz,0.1413,0.1413,0.0000,11.126,11.126,373.129
BRATS_34960.nii.gz,0.0073,0.0073,0.0000,19.209,19.209,373.129
BRATS_34961.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34962.nii.gz,0.6459,0.6380,0.0000,5.000,5.000,373.129
BRATS_34963.nii.gz,0.7660,0.7633,0.9231,3.000,3.000,1.000
BRATS_35112.nii.gz,0.9206,0.9198,1.0000,1.000,1.000,0.000
BRATS_35113.nii.gz,0.9226,0.9222,1.0000,1.000,1.000,0.000
BRATS_35114.nii.gz,0.9147,0.9140,1.0000,1.000,1.000,0.000
BRATS_35115.nii.gz,0.9366,0.9358,1.0000,1.000,1.000,0.000
BRATS_35116.nii.gz,0.9241,0.9239,1.0000,1.000,1.000,0.000
BRATS_35117.nii.gz,0.9160,0.9172,1.0000,1.000,1.000,0.000
BRATS_35118.nii.gz,0.8898,0.8878,1.0000,2.000,2.000,0.000
BRATS_35119.nii.gz,0.8691,0.8683,0.0000,2.236,2.236,373.129
BRATS_35120.nii.gz,0.8629,0.8654,0.0000,3.162,3.000,15.122
BRATS_35121.nii.gz,0.8744,0.8624,0.5366,1.473,2.000,11.180
BRATS_35122.nii.gz,0.8796,0.8545,0.7750,1.414,1.414,9.462
BRATS_35123.nii.gz,0.8943,0.8528,0.7701,1.000,1.414,1.414
BRATS_35124.nii.gz,0.8924,0.8538,0.9004,1.207,1.414,1.000
BRATS_35125.nii.gz,0.8943,0.8616,0.9062,1.000,1.414,1.000
BRATS_35126.nii.gz,0.9060,0.8648,0.8344,1.000,1.000,1.000
BRATS_35127.nii.gz,0.9209,0.8812,0.8536,1.000,1.000,1.000
BRATS_35128.nii.gz,0.9168,0.8689,0.8367,1.000,1.000,1.000
BRATS_35129.nii.gz,0.9229,0.8899,0.8897,1.000,1.000,1.000
BRATS_35130.nii.gz,0.9186,0.8748,0.8759,1.000,1.000,1.000
BRATS_35131.nii.gz,0.9118,0.8661,0.8104,1.000,1.000,1.000
