name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34610.nii.gz,0.0468,0.0468,1.0000,19.222,19.222,0.000
BRATS_34611.nii.gz,0.0418,0.0418,1.0000,16.498,16.498,0.000
BRATS_34612.nii.gz,0.3137,0.3137,1.0000,15.849,15.849,0.000
BRATS_34613.nii.gz,0.4545,0.4545,1.0000,13.000,13.000,0.000
BRATS_34614.nii.gz,0.6138,0.6138,1.0000,6.000,6.000,0.000
BRATS_34615.nii.gz,0.8000,0.8000,1.0000,6.403,6.403,0.000
BRATS_34616.nii.gz,0.8105,0.8105,1.0000,5.000,5.000,0.000
BRATS_34617.nii.gz,0.7675,0.7675,1.0000,2.828,2.828,0.000
BRATS_34618.nii.gz,0.8078,0.8078,1.0000,2.236,2.236,0.000
BRATS_34619.nii.gz,0.8273,0.8273,1.0000,2.224,2.224,0.000
BRATS_34620.nii.gz,0.8440,0.8440,0.0000,2.000,2.000,373.129
BRATS_34621.nii.gz,0.8249,0.8249,0.3478,3.000,3.000,16.619
BRATS_34622.nii.gz,0.8685,0.8685,0.7213,2.236,2.236,2.236
BRATS_34623.nii.gz,0.9028,0.8952,0.7121,1.000,1.000,4.000
BRATS_34624.nii.gz,0.8924,0.8650,0.8664,1.414,1.414,1.000
BRATS_34625.nii.gz,0.8900,0.8680,0.8878,1.414,1.414,1.000
BRATS_34626.nii.gz,0.8740,0.8592,0.8792,2.000,2.000,1.000
BRATS_34627.nii.gz,0.8479,0.8372,0.8801,2.236,2.236,1.000
BRATS_34776.nii.gz,0.8726,0.8435,0.9030,2.000,2.000,1.000
BRATS_34777.nii.gz,0.8662,0.8371,0.8908,1.414,2.000,1.000
BRATS_34778.nii.gz,0.8686,0.8329,0.8876,1.414,2.000,1.000
BRATS_34779.nii.gz,0.8910,0.8695,0.9199,1.166,1.414,1.000
BRATS_34780.nii.gz,0.8885,0.8669,0.9290,1.414,1.414,1.000
BRATS_34781.nii.gz,0.8910,0.8725,0.9488,1.414,1.414,0.400
BRATS_34782.nii.gz,0.8550,0.8326,0.9301,2.828,3.000,1.000
BRATS_34783.nii.gz,0.8252,0.8005,0.8978,7.141,8.173,1.000
BRATS_34784.nii.gz,0.8141,0.7913,0.9237,8.538,9.515,1.000
BRATS_34785.nii.gz,0.8181,0.7990,0.9224,9.187,11.889,1.000
BRATS_34786.nii.gz,0.8046,0.7874,0.9444,23.384,24.321,1.000
BRATS_34787.nii.gz,0.7843,0.7726,0.9316,25.203,25.554,1.000
BRATS_34788.nii.gz,0.7743,0.7665,0.9550,23.980,24.140,0.000
BRATS_34789.nii.gz,0.7876,0.7804,0.9300,20.974,21.238,1.000
