name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
BRATS_34445.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34446.nii.gz,1.0000,1.0000,1.0000,0.000,0.000,0.000
BRATS_34447.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34448.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34449.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34450.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34451.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34452.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34453.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34454.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34455.nii.gz,0.1158,0.1158,1.0000,16.279,16.279,0.000
BRATS_34456.nii.gz,0.2011,0.1962,1.0000,13.916,14.391,0.000
BRATS_34457.nii.gz,0.5441,0.5414,1.0000,5.831,6.037,0.000
BRATS_34458.nii.gz,0.6332,0.6332,1.0000,5.156,5.156,0.000
BRATS_34459.nii.gz,0.7341,0.7341,0.0000,3.606,3.606,373.129
BRATS_34608.nii.gz,0.0000,0.0000,1.0000,26.408,26.408,0.000
BRATS_34609.nii.gz,0.0000,0.0000,1.0000,373.129,373.129,0.000
BRATS_34610.nii.gz,0.3774,0.3712,1.0000,22.290,22.306,0.000
BRATS_34611.nii.gz,0.3379,0.3353,1.0000,22.020,22.087,0.000
BRATS_34612.nii.gz,0.4242,0.4225,1.0000,21.566,21.577,0.000
BRATS_34613.nii.gz,0.4358,0.4346,1.0000,20.000,20.000,0.000
BRATS_34614.nii.gz,0.6980,0.6980,0.0000,8.544,8.544,373.129
BRATS_34615.nii.gz,0.8297,0.8300,0.0000,9.220,9.220,373.129
BRATS_34616.nii.gz,0.8302,0.8302,1.0000,7.021,7.021,0.000
BRATS_34617.nii.gz,0.7956,0.7959,1.0000,3.162,3.162,0.000
BRATS_34618.nii.gz,0.7987,0.7990,1.0000,3.162,3.162,0.000
BRATS_34619.nii.gz,0.8193,0.8196,0.0000,3.122,3.000,373.129
BRATS_34620.nii.gz,0.8337,0.8336,0.8421,2.828,2.828,3.455
BRATS_34621.nii.gz,0.8175,0.8174,0.6957,5.099,5.099,24.331
BRATS_34622.nii.gz,0.8546,0.8561,0.8627,4.000,4.000,2.094
BRATS_34623.nii.gz,0.9106,0.9062,0.6515,1.414,1.414,4.403
BRATS_34624.nii.gz,0.9163,0.8917,0.7348,1.000,1.414,5.000
BRATS_34625.nii.gz,0.8964,0.8769,0.8389,2.000,2.000,2.000
BRATS_34626.nii.gz,0.8968,0.8822,0.8574,1.414,1.414,1.414
BRATS_34627.nii.gz,0.8613,0.8452,0.8900,3.000,3.000,1.000
BRATS_34776.nii.gz,0.8738,0.8473,0.8940,2.236,2.236,1.000
BRATS_34777.nii.gz,0.8737,0.8476,0.8874,2.236,2.236,1.000
BRATS_34778.nii.gz,0.8739,0.8416,0.8443,2.236,2.236,1.414
BRATS_34779.nii.gz,0.8801,0.8564,0.8818,2.000,2.236,1.000
BRATS_34780.nii.gz,0.8877,0.8663,0.8966,2.000,2.000,1.000
BRATS_34781.nii.gz,0.8871,0.8673,0.9093,2.000,2.000,1.000
BRATS_34782.nii.gz,0.8448,0.8198,0.8968,4.000,4.243,1.000
BRATS_34783.nii.gz,0.8192,0.7925,0.8958,10.742,12.042,1.000
BRATS_34784.nii.gz,0.8014,0.7777,0.8995,17.849,34.664,1.000
BRATS_34785.nii.gz,0.8057,0.7878,0.9224,34.124,36.762,1.000
BRATS_34786.nii.gz,0.7985,0.7830,0.9279,38.601,40.389,1.000
BRATS_34787.nii.gz,0.7785,0.7647,0.9304,41.049,41.656,1.000
BRATS_34788.nii.gz,0.7769,0.7679,0.9399,36.056,36.229,1.000
BRATS_34789.nii.gz,0.7963,0.7920,0.9500,35.193,35.228,0.050
